,algorithm,policy,machine_id,workload_type,avg_cpu_actual,avg_cpu_predicted,avg_solar_pv,energy_consumed_wh,green_energy_wh,grid_energy_wh,geuf_percentage
222,TempoSight,PREDICTIVE_CARBON_AWARE,"(591,)",MEDIUM,30.27729172706063,30.08,0.020143178536679622,260.5545834541212,78.70755355966651,181.8470298944547,30.207702553628437
223,TempoSight,NAIVE_CARBON_AWARE,"(591,)",MEDIUM,30.27729172706063,30.08,0.020143178536679622,260.5545834541212,78.70755355966651,181.8470298944547,30.207702553628437
224,TempoSight,GREEN_OBLIVIOUS,"(591,)",MEDIUM,30.27729172706063,30.08,0.020143178536679622,260.5545834541212,78.70755355966651,181.8470298944547,30.207702553628437
225,TempoSight,PREDICTIVE_CARBON_AWARE,"(595,)",MEDIUM,35.39562513431145,35.38,0.0,270.7912502686229,0.0,270.7912502686229,0.0
226,TempoSight,NAIVE_CARBON_AWARE,"(595,)",MEDIUM,35.39562513431145,35.38,0.0,270.7912502686229,0.0,270.7912502686229,0.0
227,TempoSight,GREEN_OBLIVIOUS,"(595,)",MEDIUM,29.83500006993583,30.0,0.0,259.6700001398716,0.0,259.6700001398716,0.0
228,TempoSight,PREDICTIVE_CARBON_AWARE,"(613,)",MEDIUM,30.49333346685083,30.58,0.8722601045713788,260.98666693370166,260.85506913722963,0.13159779647199343,99.9495768124793
229,TempoSight,NAIVE_CARBON_AWARE,"(613,)",MEDIUM,30.821666765215834,31.02,0.8756329497264108,261.6433335304317,261.6433335304317,0.0,100.0
230,TempoSight,GREEN_OBLIVIOUS,"(613,)",MEDIUM,29.902500073118333,30.0,0.8372552273760109,259.8050001462367,256.4105559779498,3.3944441682868396,98.69346464988115
231,TempoSight,PREDICTIVE_CARBON_AWARE,"(616,)",MEDIUM,29.956666644414998,30.14,0.8756329497264108,259.91333328883,259.91333328883,0.0,100.0
